chromosome	start	end	major_is_allele_a	length	major_readcount	minor_readcount	readcount	allele_ratio	major_depth	minor_depth	total_depth	major_0	minor_0	major_1	minor_1	major_2	minor_2	major_raw	minor_raw	major_depth_e	minor_depth_e	total_depth_e	major_e	minor_e	total_e	major_raw_e	minor_raw_e	major_diff	minor_diff	prob_is_outlier_total	prob_is_outlier_allele	total_likelihood_mask	allele_likelihood_mask
chr1	3000000	3500000	1	534639.2413188441	13351	7001	185561	0.3439956761006289	0.22768403240811777	0.1193929975948792	0.34707703000299694	1	1	3	2	3	1	2.8903724592264144	1.2260876379383268	0.2348172344193059	0.1252000471319703	0.3600172815512762	125542.50805852689	66936.85821172013	192479.36627024703	3.0	1.3153340323209877	0	1	0.0012908628233150225	0.0008790864136889027	1	1
chr1	3500000	4000000	1	531613.4681887486	36535	19175	187023	0.3441931430622868	0.23071455699371948	0.12108804243477682	0.35180259942849634	1	1	3	2	3	1	2.936947469586743	1.252138154523652	0.2348172344193059	0.1252000471319703	0.3600172815512762	124832.0043801376	66558.03127322152	191390.0356533591	3.0	1.3153340323209877	0	1	0.0009419531510168657	0.0008606463150282934	1	1
chr1	4000000	4500000	1	531044.2938527211	28839	15434	185283	0.34860976215752265	0.22727207284829637	0.12163102646903866	0.34890309931733504	1	1	3	2	3	1	2.8840412052719415	1.2604830751164071	0.2348172344193059	0.1252000471319703	0.3600172815512762	124698.35243664919	66486.77061952457	191185.12305617376	3.0	1.3153340323209877	0	1	0.001123397174386549	0.0008355469686030094	1	1
chr1	4500000	5000000	1	535571.2351566219	19720	10389	182932	0.3450463316616294	0.22370877409321116	0.1178554996984975	0.3415642737917087	1	1	3	2	3	1	2.829278185950622	1.20245840199905	0.2348172344193059	0.1252000471319703	0.3600172815512762	125761.3562740097	67053.54388413661	192814.9001581463	3.0	1.3153340323209877	0	1	0.0022446587998279813	0.0008558506117897184	1	1
chr1	5000000	5500000	1	531461.6001605836	30328	16165	183868	0.3476867485427914	0.22567864335390123	0.12028802657002817	0.34596666992392944	1	1	3	2	3	1	2.859552377310438	1.2398430068894355	0.2348172344193059	0.1252000471319703	0.3600172815512762	124796.34314976718	66539.01738893743	191335.3605387046	3.0	1.3153340323209877	0	1	0.001419772670024792	0.000833427012414958	1	1
chr1	5500000	6000000	1	534962.8176868391	23562	13038	187386	0.35622950819672133	0.2254989943014444	0.12477955554291792	0.3502785498443623	1	1	3	2	3	1	2.8567914175349745	1.30887165276809	0.2348172344193059	0.1252000471319703	0.3600172815512762	125618.48936638291	66977.3699882439	192595.85935462682	3.0	1.3153340323209877	0	1	0.0010263633073556897	0.0010099321998846644	1	1
chr1	6000000	6500000	1	530858.5606156366	27774	14205	187612	0.3383834774530122	0.2338234856458473	0.1195889181824462	0.3534124038282935	1	1	3	2	3	1	2.984727443017853	1.229098668912663	0.2348172344193059	0.1252000471319703	0.3600172815512762	124654.73907157726	66463.51680948763	191118.2558810649	3.0	1.3153340323209877	0	1	0.0008743220588760369	0.001057122186866156	1	1
chr1	6500000	7000000	1	534836.7626318026	21093	11130	188697	0.3454054557303789	0.23094902099143755	0.12186330079337696	0.35281232178481453	1	1	3	2	3	1	2.940550859961705	1.2640528132118816	0.2348172344193059	0.1252000471319703	0.3600172815512762	125588.88946697467	66961.5878894121	192550.47735638675	3.0	1.3153340323209877	0	1	0.0008972029280664886	0.0008506554737967501	1	1
chr1	7000000	7500000	1	531871.3988624426	27955	14660	188160	0.3440103250029332	0.23206928876311123	0.12170043903656627	0.35376972779967747	1	1	3	2	3	1	2.9577678405860954	1.2615498511680172	0.2348172344193059	0.1252000471319703	0.3600172815512762	124892.57094760633	66590.32420572478	191482.89515333113	3.0	1.3153340323209877	0	1	0.0008619029661080062	0.0008664446794534651	1	1
chr1	7500000	8000000	1	531509.1155977662	16364	8572	184669	0.3437600256657042	0.22800583520387205	0.11943693591833238	0.34744277112220445	1	1	3	2	3	1	2.8953181272528172	1.2267629097641255	0.2348172344193059	0.1252000471319703	0.3600172815512762	124807.50059331863	66544.96632391219	191352.46691723083	3.0	1.3153340323209877	0	1	0.0012532390123323623	0.000878967164438584	1	1
chr1	8000000	8500000	1	537118.2077667327	21120	11118	185328	0.3448725107016564	0.22604608367589094	0.11899528211688234	0.3450413657927733	1	1	3	2	3	1	2.8651994315811016	1.219975296003807	0.2348172344193059	0.1252000471319703	0.3600172815512762	126124.61210403832	67247.22492783435	193371.83703187268	3.0	1.3153340323209877	0	1	0.0015465860671954874	0.0008569819553952011	1	1
chr1	8500000	9000000	1	530098.1153006933	14206	7072	189654	0.3323620641037692	0.23886182847988355	0.11890967556030811	0.3577715040401917	1	1	3	2	3	1	3.0621598686807303	1.218659640530065	0.2348172344193059	0.1252000471319703	0.3600172815512762	124476.17340579515	66368.30902021543	190844.4824260106	3.0	1.3153340323209877	0	1	0.0007757529239609047	0.0015779751467987035	1	1
chr1	9000000	9500000	1	536819.6719641989	30386	16429	209732	0.3509345295311332	0.2535857129718879	0.13710786804499267	0.39069358101688056	1	1	3	2	3	1	3.288445798191917	1.4983409232823548	0.2348172344193059	0.1252000471319703	0.3600172815512762	126054.5107525122	67209.84823128654	193264.35898379874	3.0	1.3153340323209877	0	1	0.011551047455109419	0.0008559493700538524	1	1
chr1	9500000	10000000	1	534571.1413016828	7080	3659	189077	0.340720737498836	0.23318607288152196	0.12051240687478657	0.3536984797563085	1	1	3	2	3	1	2.9749312822332463	1.2432914247206015	0.2348172344193059	0.1252000471319703	0.3600172815512762	125526.51700083315	66928.33208636184	192454.849087195	3.0	1.3153340323209877	0	1	0.0008643018310588143	0.0009824162350497263	1	1
chr1	10000000	10500000	1	534689.3182749391	17572	9149	190098	0.3423898806182403	0.23380001096253988	0.12172981449443875	0.35552982545697864	1	1	3	2	3	1	2.9843666693011697	1.2620013117043383	0.2348172344193059	0.1252000471319703	0.3600172815512762	125554.26699086523	66943.12784898345	192497.39483984868	3.0	1.3153340323209877	0	1	0.0008127715658783486	0.0009079408934312725	1	1
chr1	10500000	11000000	1	538974.5117428813	22477	11435	188545	0.33719627270582686	0.23186315129925147	0.1179585858925542	0.3498217371918057	1	1	3	2	3	1	2.9545997902226255	1.2040426955497472	0.2348172344193059	0.1252000471319703	0.3600172815512762	126560.5042699591	67479.63427313941	194040.13854309852	3.0	1.3153340323209877	0	1	0.0010561791295064442	0.0011284727640390262	1	1
chr1	11000000	11500000	1	529914.3972666917	1368	626	186673	0.3139418254764293	0.24167778470148846	0.11059231960755245	0.3522701043090409	1	1	3	2	3	1	3.105437257294768	1.0908332762396653	0.2348172344193059	0.1252000471319703	0.3600172815512762	124433.03324513794	66345.30751369943	190778.34075883738	3.0	1.3153340323209877	0	1	0.0009202253024269372	0.007545193952433737	1	1
chr1	11500000	12000000	1	538058.6222789221	26487	14102	188669	0.34743403385153615	0.22882073285211915	0.12182693301168816	0.3506476658638073	1	1	3	2	3	1	2.907841987507916	1.2634938902396062	0.2348172344193059	0.1252000471319703	0.3600172815512762	126345.43763899842	67364.96486908405	193710.40250808248	3.0	1.3153340323209877	0	1	0.0010038648737246525	0.0008352350254096953	1	1
chr1	12000000	12500000	1	535357.9998921156	7622	4034	195127	0.3460878517501716	0.23833755314622587	0.12614191673994687	0.3644794698861727	1	1	3	2	3	1	3.0541024751810095	1.329809277616144	0.2348172344193059	0.1252000471319703	0.3600172815512762	125711.28495891765	67026.84681897023	192738.13177788787	3.0	1.3153340323209877	0	1	0.0008113437258926784	0.0008713643111788286	1	1
chr1	12500000	12954384	1	375373.5096387084	30818	16185	158666	0.3443397229964045	0.27713994418833876	0.14554838070894485	0.42268832489728364	1	1	3	2	3	1	3.6504420572382554	1.6280600374706349	0.2348172344193059	0.1252000471319703	0.3600172815512762	88144.16940763016	46996.7810988594	135140.95050648958	3.0	1.3153340323209877	0	1	0.9733094008200163	0.0008599028402051549	1	1
chr1	13004384	13500000	1	206767.17775985805	18937	10369	124747	0.35381833071725927	0.38985503198014626	0.2134660625548998	0.6033210945350461	1	1	3	2	3	1	5.3827185108300215	2.6718617444931803	0.2348172344193059	0.1252000471319703	0.3600172815512762	48552.49685025488	25887.26040087871	74439.75725113359	3.0	1.3153340323209877	0	1	1.0	0.0009242093806826566	1	1
chr1	13500000	14000000	1	531430.9399753677	19130	10192	190362	0.34758884114316896	0.23369789690464876	0.12450857110570726	0.35820646801035605	1	1	3	2	3	1	2.9827973161512857	1.304706993279585	0.2348172344193059	0.1252000471319703	0.3600172815512762	124789.14360986801	66535.17873230332	191324.32234217133	3.0	1.3153340323209877	0	1	0.0007715478187103795	0.0008398177110325107	1	1
chr1	14000000	14500000	1	527786.0264818851	25573	13523	185617	0.34589216288111313	0.23004310139056633	0.12164677042602073	0.35168987181658706	1	1	3	2	3	1	2.926628117015924	1.2607250381623551	0.2348172344193059	0.1252000471319703	0.3600172815512762	123933.25510363081	66078.83539112734	190012.09049475816	3.0	1.3153340323209877	0	1	0.0009474761071239356	0.0008433037944124628	1	1
chr1	14500000	15000000	1	539110.1812307053	19843	10619	184948	0.34859825356181473	0.22347092374553681	0.11959067375164317	0.34306159749718	1	1	3	2	3	1	2.8256227520169155	1.2291256496056844	0.2348172344193059	0.1252000471319703	0.3600172815512762	126592.36180388503	67496.62009940937	194088.9819032944	3.0	1.3153340323209877	0	1	0.0018931129397596923	0.0008406389657379087	1	1
chr1	15000000	15500000	1	535930.3108549223	32527	17445	191134	0.3490954934763468	0.23213835722676643	0.12450129559507304	0.3566396528218395	1	1	3	2	3	1	2.9588293282326887	1.3045951786502712	0.2348172344193059	0.1252000471319703	0.3600172815512762	125845.67343643177	67098.50017848777	192944.17361491953	3.0	1.3153340323209877	0	1	0.0007911147191014221	0.000836610390036734	1	1
chr1	15500000	16000000	1	536952.4543923251	32785	17334	188501	0.3458568606716016	0.22964162822589176	0.12141552489454348	0.35105715312043523	1	1	3	2	3	1	2.9204580245860687	1.2571711112034705	0.2348172344193059	0.1252000471319703	0.3600172815512762	126085.69035506427	67226.47259754624	193312.16295261052	3.0	1.3153340323209877	0	1	0.000980496454986325	0.000840787190292233	1	1
chr1	16000000	16500000	1	528106.477270299	15533	8478	189497	0.35308816792303527	0.2321271499579522	0.12669632249684665	0.3588234724547989	1	1	3	2	3	1	2.958657087867567	1.3383297344354397	0.2348172344193059	0.1252000471319703	0.3600172815512762	124008.50247153365	66118.95584494024	190127.45831647387	3.0	1.3153340323209877	0	1	0.0007671737870497577	0.0009078023798035898	1	1
chr1	16500000	16799163	1	119950.97142023782	15682	10049	190251	0.3905405930589561	0.9666471247133036	0.619425899518173	1.5860730242314764	1	1	3	2	3	1	14.247222637421224	8.91090817964615	0.2348172344193059	0.1252000471319703	0.3600172815512762	28166.55537480945	15017.867275339398	43184.422650148845	3.0	1.3153340323209877	0	1	0.010000000000000004	0.010000000000000004	0	0
chr1	16849163	17000000	1	130999.33568440255	5711	3100	57866	0.351832936102599	0.28631317192208294	0.15541425896663583	0.44172743088871874	1	1	3	2	3	1	3.7914219980599397	1.7796850677537877	0.2348172344193059	0.1252000471319703	0.3600172815512762	30760.9017161777	16401.123001944	47162.0247181217	3.0	1.3153340323209877	0	1	0.9999699739412009	0.000913818173528317	1	1
chr1	17000000	17500000	1	538589.7375510461	31851	16837	187389	0.3458141636542885	0.2276078082073891	0.12031749919273524	0.34792530740012434	1	1	3	2	3	1	2.8892009977060185	1.240295960716126	0.2348172344193059	0.1252000471319703	0.3600172815512762	126470.15265835643	67431.46052618648	193901.61318454292	3.0	1.3153340323209877	0	1	0.0012068899751526186	0.0008414527430674661	1	1
chr1	17500000	18000000	1	541754.8853164419	23136	12018	187384	0.34186721283495475	0.22763717971477251	0.1182461802304692	0.34588335994524166	1	1	3	2	3	1	2.889652397528736	1.2084626264526683	0.2348172344193059	0.1252000471319703	0.3600172815512762	127213.38390315512	67827.73717559369	195041.1210787488	3.0	1.3153340323209877	0	1	0.0014304317761505978	0.0009181260846185409	1	1
chr1	18000000	18500000	1	539102.8761306747	21312	11425	182980	0.3489934936005132	0.22096185313636493	0.1184538838252144	0.3394157369615794	1	1	3	2	3	1	2.787061774761628	1.2116547461018856	0.2348172344193059	0.1252000471319703	0.3600172815512762	126590.64644049869	67495.70550054123	194086.3519410399	3.0	1.3153340323209877	0	1	0.0029431429536461535	0.0008413028658679562	1	1
chr1	18500000	19000000	1	539824.0566949457	27569	14527	184261	0.34509217027746103	0.22354315284006981	0.11779213541687017	0.34133528825694	1	1	3	2	3	1	2.8267328142293042	1.2014845798141753	0.2348172344193059	0.1252000471319703	0.3600172815512762	126759.99206611775	67585.9973411786	194345.98940729635	3.0	1.3153340323209877	0	1	0.0023070184301982252	0.0008506155130042997	1	1
chr1	19000000	19500000	1	536494.261891908	29348	15278	190824	0.34235647380450857	0.2339152105750067	0.12177172506354615	0.35568693563855286	1	1	3	2	3	1	2.986137129494642	1.2626454197243355	0.2348172344193059	0.1252000471319703	0.3600172815512762	125978.09885928466	67169.1068748985	193147.20573418317	3.0	1.3153340323209877	0	1	0.0008092865233208441	0.0009018822662934841	1	1
chr1	19500000	20000000	1	537109.2147037319	26189	13923	188278	0.3471031112883925	0.22886615430839288	0.12167335394386017	0.35053950825225305	1	1	3	2	3	1	2.908540053052931	1.2611335904059726	0.2348172344193059	0.1252000471319703	0.3600172815512762	126122.50037785553	67246.0989959228	193368.59937377833	3.0	1.3153340323209877	0	1	0.0010103139686258571	0.0008361135127734056	1	1
chr1	20000000	20500000	1	538666.0221087259	16625	8863	187269	0.34773226616446956	0.22676300571078337	0.12089025681892769	0.347653262529711	1	1	3	2	3	1	2.8762175409082142	1.2490984606201398	0.2348172344193059	0.1252000471319703	0.3600172815512762	126488.0655872197	67441.01135640344	193929.07694362313	3.0	1.3153340323209877	0	1	0.0012325742030869116	0.0008423166819755981	1	1
chr1	20500000	21000000	1	529023.2175139578	23861	12304	187932	0.34021844324623257	0.23438303541106412	0.12086035236149921	0.3552433877725633	1	1	3	2	3	1	2.993326956196499	1.248638870085495	0.2348172344193059	0.1252000471319703	0.3600172815512762	124223.76888023048	66233.73176665409	190457.50064688458	3.0	1.3153340323209877	0	1	0.0008194970298690718	0.0009738350200177559	1	1
chr1	21000000	21500000	1	510629.2213190226	21094	10531	188061	0.33299604743083006	0.24565266750713807	0.12264000386449564	0.3682926713716337	1	1	3	2	3	1	3.166525759507815	1.2759896751519306	0.2348172344193059	0.1252000471319703	0.3600172815512762	119904.54156381657	63930.80257610292	183835.3441399195	3.0	1.3153340323209877	0	1	0.0009388298434271249	0.00150237043687483	1	1
chr1	21500000	22000000	1	526472.5822857633	35206	18535	187920	0.3448949591559517	0.23383428390691063	0.12310738090707801	0.35694166481398865	1	1	3	2	3	1	2.984893397494279	1.2831726198816569	0.2348172344193059	0.1252000471319703	0.3600172815512762	123624.83576993342	65914.39211586768	189539.22788580108	3.0	1.3153340323209877	0	1	0.0007863962786607922	0.0008505561442487625	1	1
chr1	22000000	22500000	1	532528.6135614235	20291	10826	188738	0.34791271652151556	0.23111180615455607	0.1233067080690564	0.3544185142236125	1	1	3	2	3	1	2.943052644865472	1.2862360052369006	0.2348172344193059	0.1252000471319703	0.3600172815512762	125046.89628564075	66672.60751701302	191719.50380265378	3.0	1.3153340323209877	0	1	0.0008415425254038523	0.0008388094359562429	1	1
chr1	22500000	23000000	1	539092.8004091047	27555	14803	187682	0.3494735351055291	0.2264769774177494	0.12166716373489185	0.34814414115264125	1	1	3	2	3	1	2.8718216779692702	1.2610384553761491	0.2348172344193059	0.1252000471319703	0.3600172815512762	126588.28048742482	67494.44401972576	194082.7245071506	3.0	1.3153340323209877	0	1	0.0011870350565024931	0.0008409792074541405	1	1
chr1	23000000	23373625	1	399089.0470404346	18854	9973	141670	0.345960384361883	0.23217322809178526	0.12281020493048556	0.3549834330222708	1	1	3	2	3	1	2.959365245646869	1.2786054323213267	0.2348172344193059	0.1252000471319703	0.3600172815512762	93712.98631307113	49965.96749931553	143678.95381238667	3.0	1.3153340323209877	0	1	0.0008264810036659292	0.0008472861182757908	1	1
chr1	23373625	23412365	1	41419.499325643184	370	361	18993	0.493844049247606	0.23209889373743506	0.22645324497084876	0.45855213870828376	1	1	3	3	3	2	2.958222828475783	2.8714569427793553	0.2348172344193059	0.19026765661087292	0.4250848910301789	9726.012282679838	7880.79107468576	17606.8033573656	3.0	2.315334032320987	0	1	0.007310962927433523	0.012405504123495796	1	1
chr1	23412365	23500000	1	93998.66286621564	781	408	33456	0.34314550042052144	0.23378762492832647	0.1221323315886776	0.3559199565170041	1	1	3	2	3	1	2.984176312927044	1.2681874479011717	0.2348172344193059	0.1252000471319703	0.3600172815512762	22072.506053357465	11768.637021192386	33841.14307454985	3.0	1.3153340323209877	0	1	0.0008113946976863872	0.0012100745423492215	1	1
chr1	23500000	24000000	1	526488.0580696262	20356	10338	186582	0.33680849677461394	0.2350283072107874	0.11936149734452349	0.3543898045553109	1	1	3	2	3	1	3.0032438995864745	1.225603522252996	0.2348172344193059	0.1252000471319703	0.3600172815512762	123628.46975070056	65916.32968473672	189544.79943543728	3.0	1.3153340323209877	0	1	0.0008424021123981577	0.0011548112255254524	1	1
chr1	24000000	24500000	1	537152.0046566637	28313	14616	194597	0.34046914673064826	0.23893185605011383	0.12334362335423527	0.36227547940434907	1	1	3	2	3	1	3.0632360964811842	1.2868033425876118	0.2348172344193059	0.1252000471319703	0.3600172815512762	126132.54819626392	67251.45630004663	193384.00449631055	3.0	1.3153340323209877	0	1	0.0007757449795567519	0.0009623588589720364	1	1
chr1	24500000	25000000	1	530483.4754499417	13137	6713	189883	0.33818639798488664	0.23689173745675732	0.12105155161355043	0.35794328907030776	1	1	3	2	3	1	3.0318822691361365	1.2515773406022765	0.2348172344193059	0.1252000471319703	0.3600172815512762	124566.66261029708	66416.55612906412	190983.21873936118	3.0	1.3153340323209877	0	1	0.0007739815879399387	0.0010766097323398126	1	1
chr1	25000000	25500000	1	463129.3007056265	15590	7902	170766	0.33636982802656223	0.244695098700412	0.12402698331819473	0.36872208201860673	1	1	3	2	3	1	3.151809239039416	1.297305648872293	0.2348172344193059	0.1252000471319703	0.3600172815512762	108750.74157024232	57983.810276540884	166734.5518467832	3.0	1.3153340323209877	0	1	0.0009596121272621378	0.001187718147406856	1	1
chr1	25500000	26000000	1	530882.3120961066	16819	9049	191479	0.3498144425545075	0.23450937715846815	0.12617131541155704	0.3606806925700252	1	1	3	2	3	1	2.995268655736652	1.3302610949158054	0.2348172344193059	0.1252000471319703	0.3600172815512762	124660.31632853458	66466.49049596192	191126.80682449648	3.0	1.3153340323209877	0	1	0.0007648405429955378	0.0008512924819369007	1	1
chr1	26000000	26500000	1	536984.2352532399	25396	13379	187945	0.3450419084461638	0.22923596343388752	0.12076500058205944	0.35000096401594694	1	1	3	2	3	1	2.914223512587656	1.2471734438895212	0.2348172344193059	0.1252000471319703	0.3600172815512762	126093.15304893174	67230.45156283065	193323.6046117624	3.0	1.3153340323209877	0	1	0.001044211711602639	0.0008522398374908583	1	1
chr1	26500000	27000000	1	525847.2433391702	19444	10065	186872	0.3410823816462774	0.23416164054619984	0.12121152602846642	0.3553731665746662	1	1	3	2	3	1	2.989924420485762	1.2540359281575464	0.2348172344193059	0.1252000471319703	0.3600172815512762	123477.99540791973	65836.09965028077	189314.0950582005	3.0	1.3153340323209877	0	1	0.0008164071429933354	0.0009450211765086681	1	1
chr1	27000000	27500000	1	531593.187713443	17273	8940	184834	0.3410521496967154	0.22911498826168522	0.11858322208414669	0.3476982103458319	1	1	3	2	3	1	2.9123642899549034	1.2136424979183131	0.2348172344193059	0.1252000471319703	0.3600172815512762	124827.24217501363	66555.49215675739	191382.73433177103	3.0	1.3153340323209877	0	1	0.0012282542417969182	0.0009478795833362829	1	1
chr1	27500000	28000000	1	531739.3535592012	9718	5056	188116	0.3422228238797888	0.232705009390006	0.12106982172009367	0.35377483111009966	1	1	3	2	3	1	2.9675379955370147	1.25185812710557	0.2348172344193059	0.1252000471319703	0.3600172815512762	124861.56443468115	66573.79212753542	191435.35656221656	3.0	1.3153340323209877	0	1	0.000861732308860152	0.0009260503790690549	1	1
chr1	28000000	28500000	1	533646.9702422903	23879	12678	187759	0.346800886287168	0.22982237177496556	0.12201884623991849	0.35184121801488405	1	1	3	2	3	1	2.9232358052748215	1.2664433335919483	0.2348172344193059	0.1252000471319703	0.3600172815512762	125309.50570853625	66812.6258261679	192122.13153470415	3.0	1.3153340323209877	0	1	0.000940084430269384	0.0008384272285392896	1	1
chr1	28500000	29000000	1	532985.4417432077	20552	11013	185607	0.3488990971012197	0.22673956138291462	0.12150071961415135	0.34824028099706594	1	1	3	2	3	1	2.8758572337130293	1.2584804373073515	0.2348172344193059	0.1252000471319703	0.3600172815512762	125154.16741589212	66729.80242690363	191883.96984279575	3.0	1.3153340323209877	0	1	0.0011785365052070765	0.0008413748848265242	1	1
chr1	29000000	29500000	1	532360.1422157888	26844	13818	189702	0.339825881658551	0.23524742118437145	0.12109405699320686	0.35634147817757833	1	1	3	2	3	1	3.0066113811235837	1.252230590045384	0.2348172344193059	0.1252000471319703	0.3600172815512762	125007.33631017992	66651.51489659918	191658.8512067791	3.0	1.3153340323209877	0	1	0.0007962826952266574	0.0009886064452001174	1	1
chr1	29500000	29552233	1	55753.24666896198	1626	779	19517	0.3239085239085239	0.23667280610984026	0.11338752519038475	0.350060331300225	1	1	3	2	3	1	3.028517594320658	1.1337917559689477	0.2348172344193059	0.1252000471319703	0.3600172815512762	13091.823192703032	6980.309110714406	20072.13230341744	3.0	1.3153340323209877	0	1	0.0010477164620483791	0.0028838410700225245	1	1
chr1	29553835	30000000	1	476803.0526148657	22887	11965	165553	0.3433088488465511	0.2280127812745412	0.11920185817057215	0.3472146394451133	1	1	3	2	3	1	2.895424878841277	1.2231500868919951	0.2348172344193059	0.1252000471319703	0.3600172815512762	111961.57417770557	59695.7646600485	171657.33883775407	3.0	1.3153340323209877	0	1	0.0012764388149361695	0.0008824105605296946	1	1
chr1	30000000	30500000	1	524102.50738416985	32929	17352	187208	0.3451005349933374	0.23392831997099967	0.12326897895887472	0.35719729892987434	1	1	3	2	3	1	2.986338602948146	1.2856561605110248	0.2348172344193059	0.1252000471319703	0.3600172815512762	123068.30133617461	65617.65862648188	188685.9599626565	3.0	1.3153340323209877	0	1	0.0007827557036710528	0.0008485941612595376	1	1
chr1	30500000	31000000	1	532702.9704771915	27887	14634	188994	0.34415935655323254	0.2326811627435546	0.12210191614692073	0.3547830788904754	1	1	3	2	3	1	2.9671715052564838	1.267720004237566	0.2348172344193059	0.1252000471319703	0.3600172815512762	125087.83829440328	66694.43701108496	191782.27530548823	3.0	1.3153340323209877	0	1	0.0008312828269605628	0.000863929019450304	1	1
chr1	31000000	31500000	1	534953.8402405658	17612	9419	186365	0.34845177758869444	0.22698366725450267	0.12139218498013628	0.3483758522346389	1	1	3	2	3	1	2.879608806477773	1.2568124087001187	0.2348172344193059	0.1252000471319703	0.3600172815512762	125616.38130727687	66976.24601154735	192592.62731882423	3.0	1.3153340323209877	0	1	0.001166768719444071	0.0008422291457593271	1	1
chr1	31500000	32000000	1	536441.8815137343	22640	12074	191837	0.34781356225154114	0.23322841480106893	0.12438162015495167	0.3576100349560206	1	1	3	2	3	1	2.9755820195184497	1.3027559311186683	0.2348172344193059	0.1252000471319703	0.3600172815512762	125965.79904374409	67162.54884908238	193128.34789282645	3.0	1.3153340323209877	0	1	0.0007775315337295082	0.0008370950799088053	1	1
